chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
56,3,24,War and Conflict,We are nearly a mile from our former lookout on the roof and not yet in line with the ground over which the Allies advanced.,War and Conflict,0.999999940388081,"['War and Conflict', 'Geography and Topography', 'Military and Naval Defenses']","[0.3335767476988122, 0.33327385420739175, 0.33314931855280955]",3
56,3,24,War and Conflict,"We are looking northwest toward the south wall of the city, and here we get an idea of the pools of water which had to be crossed, though on the line of the advance there are no sheltering banks or ditches, nor buildings like those we see before us.",War and Conflict,0.9998126669373618,"['Geography and Topography', 'Military and Naval Defenses', 'Harbor and Waterways', 'War and Conflict', 'Architecture and Building']","[0.2100523610376163, 0.20993996669282441, 0.2098106627037128, 0.20691063141560487, 0.16328394938375645]",5
56,4,24,War and Conflict,"But we cannot linger here; we must hurry along the top of the wall to a point opposite the West Arsenal, in the rear of this mud-wall, where the exhausted and temporarily repulsed Allies lay on their arms during the past night.",War and Conflict,0.9999997615523456,"['War and Conflict', 'Military and Naval Defenses', 'Geography and Topography']","[0.3333455050054158, 0.3333447897084874, 0.33330863234821967]",3
57,2,24,War and Conflict,But we will not turn to see a row of two hundred dead lying a little behind where we are standing; we will only glance at a scene among the wounded and hurry on to the burning city.,War and Conflict,1.0,['War and Conflict'],[0.9997492939110838],1
57,2,24,War and Conflict,And nearest to us you see a fatally-wounded Japanese soldier and the tender-hearted American boy bestowing the only blessing in his powersome water to allay the feverish thirst of his mortal agony.,War and Conflict,0.9999998807761656,['War and Conflict'],[0.9995835396400337],1
57,2,24,War and Conflict,"The average American admires pluck; the little Japanese is an ideal embodiment of suaviter in modo, fortiter in re; our boys recognize this and make pets of the manly little fellows.",War and Conflict,0.9999997019871092,['War and Conflict'],[0.9957788244157544],1
57,2,24,War and Conflict,I have frequently seen an American and a Japanese walking arm in arm when neither could understand a word spoken by the other.,Social Classes and Customs,0.9618559051504304,['Daily Life and Occupations'],[0.9979747498529979],1
57,2,24,War and Conflict,"It has frequently been a great convenience to me, in passing a Japanese guard, that I had only to call out ""American,"" when the cordial recognition, ""All right,"" in quaint English, was quickly given.",War and Conflict,0.9999992847883448,"['War and Conflict', 'Daily Life and Occupations', 'Social Classes and Customs', 'Prisoners and Punishment', 'Military and Naval Defenses']","[0.24066548495361195, 0.24058664780798178, 0.23990245892461054, 0.22781359288187955, 0.05103104082826594]",5
57,2,24,War and Conflict,Photography is merciful and does not portray the blood-smeared garments and the blood clots on the ground where the wounded have lain over night.,Photography and Imaging,0.999994874283351,"['Photography and Imaging', 'War and Conflict']","[0.49792686878450054, 0.49792609712684854]",2
57,4,11,Geography and Topography,"A few rods back from where we stand, we will ascend the mud-wall and look toward the Native City and the South Gate (see map).",Geography and Topography,0.9999998807761656,['Geography and Topography'],[0.9975094642792787],1
58,2,24,War and Conflict,"The allied armies have passed this morning from where we stand across that plain to the wall of the city through which they have just gone, led by the Japanese.",War and Conflict,0.999999940388081,"['War and Conflict', 'Military and Naval Defenses']","[0.4990678792517244, 0.49904610670428734]",2
58,2,24,War and Conflict,"To the extreme left, as I recall, the French flag; nearer the smoke, the American, over the South Gate; between the two columns of smoke, the Japanese, the English being hoisted in another part of the city.",War and Conflict,0.999999940388081,['War and Conflict'],[0.9904923826663556],1
58,2,24,War and Conflict,"You can distinguish the outlines of the walls of the city here, much as we could from the roof of the German Club building, showing still a distance of over a mile.",War and Conflict,0.9996856279682405,"['Geography and Topography', 'Architecture and Building']","[0.47580721500836204, 0.4757977433953414]",2
58,2,24,War and Conflict,"The road which extends from this point to the South Gate lies directly before us; it swings around that pond to the left, then again. to the right, passing around those farther native houses, where we see a number of persons; then again it deflects to the left, and continues directly to the South Gate at the left of the rising smoke, where the American flag flies triumphant over the smoldering ruins.",War and Conflict,0.999999940388081,"['War and Conflict', 'Geography and Topography', 'Transportation']","[0.3383737616081366, 0.33836577462640877, 0.3232571157240297]",3
58,2,24,War and Conflict,"The ruins of the West Arsenal which we have had occasion to mention so frequently, lie at our right, extending nearly up to those trees and facing that small native village on the left.",Military and Naval Defenses,0.926853677841846,"['Geography and Topography', 'Military and Naval Defenses', 'Architecture and Building']","[0.32906865755476195, 0.3290675989114397, 0.32905645921651056]",3
58,2,24,War and Conflict,"These ponds occur frequently over the battlefield; sometimes as drainage canals, sometimes as mere stagnant pools.",Geography and Topography,0.5934705920085809,"['War and Conflict', 'Geography and Topography', 'Military and Naval Defenses']","[0.33339443685098114, 0.3333939997303761, 0.3332093775806781]",3
58,2,24,War and Conflict,"At a point half way to the city the Boxers had breastworks thrown across the road, and behind these were vast quantities of fired rifle shells.",War and Conflict,0.999980450817114,"['War and Conflict', 'Military and Naval Defenses', 'British Colonialism']","[0.3335419089304536, 0.3335407956316266, 0.33290914498718116]",3
58,3,24,War and Conflict,"We see before us a band of coolies bearing a palanquin containing some important personage, probably a civil functionary who has been allowed to pass the guards and escape to the country; or it may be a distinguished prisoner in charge of that officer who follows.",War and Conflict,0.9965190848122082,"['Transportation', 'British Colonialism', 'Prisoners and Punishment', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.2013326136892961, 0.20133165346360182, 0.20133153355657032, 0.20132978150251382, 0.19467187382648543]",5
58,3,24,War and Conflict,"We hurry on to reach the South Gate, and in passing through suburban villages we see many victims of the previous day's fighting; some within their houses, some in the yards of their homes; one little boy, I could not but notice, who lay over the threshold of his home, his feet projecting into the street.",War and Conflict,0.999999940388081,"['War and Conflict', 'Family and Social Structures', 'Military and Naval Defenses']","[0.33376755569453803, 0.3334692558082295, 0.3327448873991497]",3
58,3,24,War and Conflict,When we reach the gate we find all is chaos and consternation; the flames within the walls of the quadrangular square at the gate are still burning fiercely.,War and Conflict,0.999999940388081,['Architecture and Building'],[0.9693472923362361],1
58,3,24,War and Conflict,"The Japanese seem to be in charge, but the Stars and Stripes have been sent up, even amid flame and smoke, and there they still float.",War and Conflict,0.999999940388081,"['War and Conflict', 'Military and Naval Defenses']","[0.49984090001782855, 0.4996510242592965]",2
58,3,24,War and Conflict,"Our position is given on the map by the red lines connected with the number 59, which start a few rods east of the South Gate and branch west.",War and Conflict,0.9995916150512963,['Geography and Topography'],[0.999892371649597],1
59,2,13,Military and Naval Defenses,"We entered there from our left, turned in this direction and ascended the wall at that inclined causeway at the right of the Japanese soldiers on the wall.",Military and Naval Defenses,0.7686032479200121,"['War and Conflict', 'Military and Naval Defenses']","[0.4996843384928345, 0.49965163623923015]",2
59,3,24,War and Conflict,For days we have been looking to this spot before us; now we stand upon it when the victorious Allies are spreading out into every part of the city to our right.,War and Conflict,1.0,"['War and Conflict', 'Military and Naval Defenses']","[0.7880040714680456, 0.21192867727087392]",2
59,3,24,War and Conflict,These poor fellows do not look much like overthrowing the reigning dynasty or even expelling the foreigners.,War and Conflict,0.9999998807761656,"['British Colonialism', 'War and Conflict']","[0.5001289341517214, 0.4997527405250032]",2
59,3,24,War and Conflict,"The greater number of dead are in the streets and houses near this gate, many of whom have been killed by common shells and the deadly gases of the lyddite shells.",War and Conflict,0.999999940388081,['War and Conflict'],[0.9942975700621807],1
59,3,24,War and Conflict,"The wall, at the point where the soldiers are standing, extends to the left for about fifty feet, forming a quadrangle within which the great gates are located; hence, the impossibility of reaching them with shell.",Military and Naval Defenses,0.999988378030372,"['War and Conflict', 'Military and Naval Defenses', 'Geography and Topography', 'Architecture and Building']","[0.2521323597685578, 0.25213190895772963, 0.2519450754776173, 0.24379047545129207]",4
59,3,24,War and Conflict,"While we are considering the wall, let me ask you to notice how it is constructed, as, at this place, the ruinous condition shows the formation, viz., a face wall, eight or ten feet in thickness on both sides, and the interspace filled with clay.",Military and Naval Defenses,0.6796842644133558,"['Architecture and Building', 'Military and Naval Defenses']","[0.5000414146389892, 0.4999501804636884]",2
59,3,24,War and Conflict,"Seated by the wall we see two Japanese civilian onlookers; may be they are attachés of the army, or correspondents; beyond them, standing against the wall, is a large native gun, called a gingal or twoman gun.",War and Conflict,0.999994218799997,"['War and Conflict', 'Military and Naval Defenses', 'British Colonialism', 'Photography and Imaging']","[0.2554396752336648, 0.25541799715813424, 0.2541894031119885, 0.23491757360135948]",4
59,3,24,War and Conflict,"Many of these were brought into requisition by the Boxers, while the regular soldiers were supplied with the Austrian army guns, considered by many the most effective weapon on the field.",War and Conflict,0.999991297659684,"['War and Conflict', 'Military and Naval Defenses']","[0.4999978840005751, 0.49999728797758225]",2
59,4,13,Military and Naval Defenses,"We will pass along to that projecting point on the wall, at the right of the Japanese soldier, and face in this direction, that we may see a continuation of the wall back of us and the aspect of the street running parallel with it down on our right.",Military and Naval Defenses,0.999976756188538,['Photography and Imaging'],[0.9753204587180113],1
59,4,13,Military and Naval Defenses,"On the map see red lines, connected with the number 60, which branch to the east from near the South Gate.",Military and Naval Defenses,0.999518319390731,['Geography and Topography'],[0.9832421640935715],1
60,2,24,War and Conflict,Here we have a general view looking east along the old wall which swings to the left in the distance.,Military and Naval Defenses,0.6564035772267168,"['Photography and Imaging', 'Architecture and Building', 'Military and Naval Defenses', 'Geography and Topography']","[0.25005810639682163, 0.25004195548522146, 0.24995239529516852, 0.2499474533925417]",4
60,2,24,War and Conflict,"The German Club building, from which we obtained our first panoramas of the battlefield, lies over a mile farther to the right than we can see.",War and Conflict,0.9999436182876552,"['War and Conflict', 'Geography and Topography', 'Architecture and Building', 'Photography and Imaging']","[0.25020542902420295, 0.25018341981957304, 0.24987515992368048, 0.2494607066986126]",4
60,2,24,War and Conflict,"We have again, from this position, a view of the Japanese military supply force, and there, near us, is an officer's horse; we see bands of coolies, probably commandeered for service; we see a line of captured “rikishas""; we may observe also this range of poorer houses made of mud; the better buildings are of brick, but all of one low story as usual.",War and Conflict,0.9999858740154206,"['War and Conflict', 'Transportation', 'Military and Naval Defenses', 'Photography and Imaging', 'Architecture and Building']","[0.14293499579111493, 0.142929032654416, 0.14291339574255096, 0.14288046040747515, 0.14286096474782142]",5
60,2,24,War and Conflict,"You may notice many of these mud-houses pinked with bullet holes, made by shots passing over the wall and, more than likely, by some volleys fired after the entrance at the gate, which now lies behind us.",War and Conflict,0.9999998807761656,"['War and Conflict', 'Military and Naval Defenses', 'Architecture and Building']","[0.33336333263769335, 0.3333454905498049, 0.3329611504099273]",3
60,2,24,War and Conflict,"Farther on, a little to the left, we may see where a shell has penetrated a mud-roof; but still more interesting are buildings beyond, fronting on this same street where you see an open space, flanked by a brick wall; they are to the left of the wall and are a little higher than the surrounding structures.",War and Conflict,0.9995059779688584,"['Architecture and Building', 'War and Conflict', 'Military and Naval Defenses', 'Geography and Topography']","[0.2503197887399435, 0.2503191620720772, 0.2500919276681872, 0.24926894247143896]",4
60,2,24,War and Conflict,"They constitute a native arsenal and were well filled with all sorts of war materials, including cannon, rifles of many kinds, swords, ammunition, flags, soldiers' clothing, etc.",Military and Naval Defenses,0.5200732633063492,"['War and Conflict', 'Military and Naval Defenses', 'Fashion and Dress']","[0.3344579777632565, 0.3344576189210208, 0.33108304771146463]",3
60,2,24,War and Conflict,There is no doubt but that the ample supply of this military storehouse furnished many a souvenir to both civilian and soldier.,War and Conflict,0.9999982118117786,"['War and Conflict', 'Military and Naval Defenses']","[0.5004694329861243, 0.49947556332706283]",2
60,2,24,War and Conflict,"After the capture of the city it was divided into districts, and the different districts were assigned to troops of different nations for control and government.",War and Conflict,0.999999940388081,"['War and Conflict', 'Military and Naval Defenses', 'British Colonialism']","[0.44480535853351083, 0.4271742532629712, 0.12801763099776753]",3
60,2,24,War and Conflict,"This district extends from the South Gate nearly to the tower we see in the distance, and to the left an equal distance.",Geography and Topography,0.9999945167719752,['Geography and Topography'],[0.9999878411547521],1
60,2,24,War and Conflict,"Fortunately for the Americans the district contained both an arsenal and a mint; more correctly the so-called mint was a public building for the safe-keeping of syce or silver bullion received from all parts of the Empire, in payment for salt, which is produced in great quantities from sea-water, by solar evaporation, and shipped to the different Provinces.",British Colonialism,0.8948155482759684,"['Trade and Commerce', 'British Colonialism', 'Daily Life and Occupations', 'Food and Diet']","[0.24773524289696033, 0.24772975036829112, 0.24672706205168435, 0.24474954335626373]",4
60,2,24,War and Conflict,"In giving an account of this mint or salt-yamen, as we will call it, I must anticipate, in order that you may understand the interest attached to the scene before us; that is, I must tell you something of what transpired several days after the capture of the city, that you may better understand the scene presented here on the day following the battle.",War and Conflict,0.9999996423941084,"['War and Conflict', 'British Colonialism']","[0.5006089347696879, 0.49937196941715867]",2
60,3,24,War and Conflict,"The location of the salt-yamen is indicated by those two tall poles resembling flag-poles off to our left; the buildings, at the time we are looking on the scene, are still smoldering, and few seemed to know that said buildings contained great quantities of bullion.",War and Conflict,0.9999986291805116,"['War and Conflict', 'Architecture and Building']","[0.4998424327928273, 0.49959596549985835]",2
60,3,24,War and Conflict,Soon after I was here I met an Anierican soldier who had in his possession an old bag containing about as much silver as he could conveniently carry.,War and Conflict,0.9999998211970382,['War and Conflict'],[0.9999495790490869],1
60,3,24,War and Conflict,"It proved, however, to be silver of the first quality, worth thirty-five dollars per bar.",Trade and Commerce,0.9815785693615174,['Trade and Commerce'],[0.999631452958159],1
60,3,24,War and Conflict,"During the following night, and before the military officers in command were fully aware of the great quantity of silver in the burning ruins, soldiers and others had carried off vast amounts.",War and Conflict,0.9999998211970382,['War and Conflict'],[0.9992847117185418],1
60,3,24,War and Conflict,"From this source syce became so plentiful in the settlement that the military authorities prohibited the banks from buying it, and made some attempts to confiscate what had been thus taken by individuals.",War and Conflict,0.9999951722473392,"['Trade and Commerce', 'British Colonialism', 'War and Conflict', 'Daily Life and Occupations', 'Military and Naval Defenses']","[0.1679027706833453, 0.1678920620382218, 0.16789042196381607, 0.1678509486745805, 0.16707934235555832]",5
60,3,24,War and Conflict,"A guard was placed over it finally, and the silver was removed to the headquarters of the U. S. Marines; but what disposition was finally made of this rich capture I have never been able to learn.",War and Conflict,0.9999997615523456,"['War and Conflict', 'Transportation']","[0.5127669360685538, 0.485385865962019]",2
60,3,24,War and Conflict,"This, however, I know, that when it was brought into the marine headquarters I made a photograph of nine four-mule wagon loads of silver, all standing at one time before the marine barracks, and was told that these nine four-mule teams would have to make a second trip to the yamen for the balance.",War and Conflict,0.999943379802516,"['Photography and Imaging', 'Transportation', 'Trade and Commerce']","[0.3332958232410449, 0.3332954656803633, 0.33321383199490007]",3
60,3,24,War and Conflict,It was well known later that the Americans were not the only ones among the allied troops who found and carried away treasure.,War and Conflict,1.0,['War and Conflict'],[0.9999206152798031],1
60,3,24,War and Conflict,"It was a great surprise to me, on returning to the United States, to learn that so little mention had been made of these captures of such enormous quantities of bullion; indeed, up to the present, I have never met any one who had even heard of it.*",War and Conflict,0.9999984503497856,"['Trade and Commerce', 'War and Conflict']","[0.5079908404382597, 0.4918770456702629]",2
60,4,24,War and Conflict,"If we turn about and follow the wall westward, only a few paces, past the tower on which we saw the American flag floating, we shall be within the section of the city occupied by the French.",War and Conflict,0.9999993443882876,['Geography and Topography'],[0.9977301041276331],1
60,4,24,War and Conflict,"Our position and field of vision is given on the map by the red lines which start from the south wall, a short distance west of the South Gate, and branch northeast.",War and Conflict,0.9998987577085956,['Geography and Topography'],[0.9872794264597797],1
60,5,24,War and Conflict,"From the New York Tribune of March 11, 1902, we quote the following ""According to a dispatch from Washington dated January 23, Secretary Hay that day handed to Minister Wu-Ting-Fang a draft on the United States Treasury for $376,600, the value of the silver bullion captured by American marines at Tien tsin.""",War and Conflict,0.9999991655469742,"['War and Conflict', 'Trade and Commerce', 'Military and Naval Defenses']","[0.33493304810297114, 0.3348428758799653, 0.33022283827749893]",3
61,2,24,War and Conflict,"For several days after the city was taken, destructive fires broke out in different parts, and it was reported that the entire city was to be destroyed, and from the precipitate flight of the terror-stricken inhabitants, one could not but believe that such notice had been served upon them.",War and Conflict,0.999999940388081,['War and Conflict'],[0.999985456704346],1
61,2,24,War and Conflict,"At every gate, men, women and children were trampling and jostling in their efforts to escape to the country and to outlying villages.",War and Conflict,0.9999767561958138,"['War and Conflict', 'Plague and Disease', 'Family and Social Structures']","[0.33728927621670696, 0.3362150455849848, 0.3264662442383257]",3
61,2,24,War and Conflict,"Here you can see homes going up in flame and smoke, and the homeless people sitting around awaiting permission from the French guards to leave the city.",War and Conflict,0.9999998807761656,"['Photography and Imaging', 'Social Classes and Customs', 'War and Conflict']","[0.4746403091806792, 0.47458391747000234, 0.05065299381392252]",3
61,2,24,War and Conflict,"These poor people are probably in no way responsible for the Boxer uprising, yet they have lost home and all save these paltry bundles, and thousands and tens of thousands have shared this ruthless fate.",War and Conflict,0.9999997615523456,"['War and Conflict', 'British Colonialism']","[0.500957452668521, 0.49898086178419854]",2
61,2,24,War and Conflict,From here you can only see at a distance the ravages of flame; you cannot see within those homes and shops the ravages of human hands as I saw them after leaving this spot and passing through streets near those all-devouring elements.,War and Conflict,0.999999940388081,"['War and Conflict', 'Daily Life and Occupations', 'Architecture and Building']","[0.8473205754744574, 0.055347183524211065, 0.05152824648983659]",3
61,2,24,War and Conflict,"Doors were smashed; shops were entered and plundered; men and women were fleeing, carrying their precious heirlooms-their jewels, their furs, their silks, their embroidery, their money.",War and Conflict,0.9999998211970382,"['War and Conflict', 'Fashion and Dress', 'Social Classes and Customs']","[0.42604793537411495, 0.42496168544028856, 0.14853540900933784]",3
61,2,24,War and Conflict,"These much-prized valuables were snatched from them, and they dared not protest; they could not protest; they could not even tell that they were not Boxers; but their lives were dearer than their most cherished jade-stones, and they were even thankful to escape with life and honor.",War and Conflict,0.9999998211970382,"['War and Conflict', 'Prisoners and Punishment', 'Social Classes and Customs']","[0.3431900796392216, 0.34277062259690877, 0.3139942980093521]",3
61,2,24,War and Conflict,I saw native women surrender their dearest belongings almost in a spirit of gratitude that life was not demanded.,War and Conflict,0.9999992847883448,"['War and Conflict', 'British Colonialism', 'Prisoners and Punishment', 'Social Classes and Customs', 'Family and Social Structures']","[0.2001150231593726, 0.20010703222761692, 0.2000905025677506, 0.20007121329561142, 0.19951858349322446]",5
61,2,24,War and Conflict,"Looting from an enemy bent on taking your life as well as your property is justifiable by a natural quid pro quo equivalency, or by the law of reprisal, as well as by the Old Testament code; but indiscriminate plunder of friend and foe is robbery, and robbery is robbery even in war.",War and Conflict,0.999999940388081,['War and Conflict'],[0.998532128548448],1
61,2,24,War and Conflict,"The looting by the Allies was not confined to the enemy, nor even to the Chinese, but extended to the European settlement, where temporarily vacated homes of Europeans were entered and plundered.",War and Conflict,0.999999940388081,"['War and Conflict', 'British Colonialism']","[0.5145600796223923, 0.4854086391765057]",2
61,2,24,War and Conflict,"Li Hung Chang said to a friend of mine that he had been reading up the Mosaic decalogue of the Christians, and suggested that the eighth commandment should be amended to read, ""Thou shalt not steal, but thou mayst loot.""",War and Conflict,0.9999998807761656,['War and Conflict'],[0.9997369960220004],1
61,2,24,War and Conflict,I have here mentioned looting because that which I witnessed and which I shall not soon forget occurred near where you see this fire burning.,War and Conflict,0.999999940388081,['War and Conflict'],[0.9999417094273426],1
61,3,13,Military and Naval Defenses,"After an interval of three days we return to the South Gate and stand again on the wall over the gate and look directly north, toward the heart of the city.",Military and Naval Defenses,0.9997835923768634,['Geography and Topography'],[0.9754869447649893],1
62,2,24,War and Conflict,"Before us lies a great city, not only deserted, but sacked, looted, and in ashes, by Christian armies.",War and Conflict,0.999999940388081,['War and Conflict'],[0.9999758021596905],1
62,2,24,War and Conflict,"A day later that long thoroughfare was a slow-moving line of homeless, weeping human beings-their homes in ashes, without food, friendless, and, in many cases, their kindred left charred in the ruins of their homes.",War and Conflict,0.999999940388081,['Family and Social Structures'],[0.997361889023661],1
62,2,24,War and Conflict,"There were mothers with babes; there were aged men and women supported by younger members of the family; there were wounded borne on wheelbarrows, when it was their fortune to have friends; otherwise, they were left to die.",War and Conflict,0.987870539603913,"['War and Conflict', 'Family and Social Structures', 'Transportation', 'Plague and Disease', 'Social Classes and Customs']","[0.20312767663129003, 0.20312765242130795, 0.202991010696313, 0.2029836116815897, 0.187720179244466]",5
62,2,24,War and Conflict,"I saw one poor fellow, whose leg had been shattered by a bullet, painfully hitching himself along by inches, dragging the broken limb, while the bone protruded from the wound.",War and Conflict,1.0,"['War and Conflict', 'Military and Naval Defenses', 'Prisoners and Punishment']","[0.33358220419627177, 0.3334315605360404, 0.3329782823826356]",3
62,2,24,War and Conflict,"At the same time, this street was strewn with corpses; those of persons asphyxiated by the fatal gases of the lyddite shells could easily be distinguished by the yellow discoloration of the skin.",War and Conflict,0.999999940388081,"['War and Conflict', 'Military and Naval Defenses']","[0.4836577017946665, 0.48364703625849753]",2
62,2,24,War and Conflict,"Lily-feet, which were so expensive at Shanghai, were here the appendages of inangled corpses that had no more consideration than the carcasses of dogs, which also lined the streets; but the camera cannot portray nor the pen describe those heartrending scenes along this narrow street after the battle.",War and Conflict,0.999999940388081,"['War and Conflict', 'Photography and Imaging', 'Social Classes and Customs', 'Military and Naval Defenses']","[0.32697347164891977, 0.32654688236547563, 0.28349876981825006, 0.0627565373182597]",4
62,3,1,Architecture and Building,"You see two coolies with wheelbarrows; these have been allowed to pass the guards to gather up scraps of worthless iron, or something of no value from the ruins.",Architecture and Building,0.9999794974238247,"['Daily Life and Occupations', 'War and Conflict', 'Social Classes and Customs', 'Transportation', 'British Colonialism']","[0.19961899662272048, 0.19961490401584706, 0.19960353051076912, 0.19950690970137736, 0.19912577748645066]",5
62,3,1,Architecture and Building,"You see also a woman who has been allowed to pass within the gates; we can only conjecture her mission; it is, doubtless, an urgent one, may be, to search for valuable property or missing friends.",Daily Life and Occupations,0.9938751928452472,"['Prisoners and Punishment', 'Daily Life and Occupations', 'Social Classes and Customs', 'Family and Social Structures']","[0.7208907974101952, 0.12923569464205525, 0.0798680642042511, 0.06147959998120975]",4
62,3,1,Architecture and Building,"Besides being a sad picture of a pillaged and deserted city, you can see the character of its architecture; its situation on a level plain; its low one-story brick buildings and narrow streets, this being one of the principal thoroughfares.",Architecture and Building,0.999999642375208,"['Architecture and Building', 'Geography and Topography', 'War and Conflict', 'Photography and Imaging']","[0.2501467797257806, 0.2501451098278675, 0.25013750642811483, 0.24956613079833312]",4
62,5,24,War and Conflict,"you may wish to witness a closer view of live specimens, and I think I promised you such a privilege on our way to the north.",War and Conflict,0.9999101992012558,"['Education', 'Transportation', 'Daily Life and Occupations']","[0.5139180538273597, 0.4177255808398271, 0.0607599624987236]",3
62,5,24,War and Conflict,"We will therefore leave the Native City and return to the European settlement, where we shall be able to see about fifty.",British Colonialism,0.9535525310279044,['British Colonialism'],[0.9999026065998056],1
63,2,24,War and Conflict,"Some time after the capture of the city of Tien-tsin it was learned that a large force of Boxers were advancing from the southwest, and had reached a place only ten miles away.",War and Conflict,0.999999940388081,"['War and Conflict', 'Military and Naval Defenses', 'British Colonialism']","[0.3532199476453892, 0.3532077366011459, 0.2935694526087237]",3
63,2,24,War and Conflict,The guns which had been used against the Native City were mounted on the mud-wall and trained in the direction of the threatened advance.,Military and Naval Defenses,0.7548825930179403,"['War and Conflict', 'Military and Naval Defenses', 'British Colonialism']","[0.33334394181773286, 0.33334370340626046, 0.3333113216117247]",3
63,2,24,War and Conflict,Breastworks were thrown up along the crest of the wall and every preparation made to resist any force which might be brought against them.,Military and Naval Defenses,0.9999934438270708,"['Military and Naval Defenses', 'War and Conflict', 'Architecture and Building']","[0.3333741689580458, 0.3333741689580458, 0.3332474895669113]",3
63,2,24,War and Conflict,"Even if the whole army which had fled from the city should return with reënforcements, the Allies intrenched behind the mud-wall were confident they could repel it and seemed quite anxious that an attack might be made.",War and Conflict,0.9999809870102908,"['War and Conflict', 'Military and Naval Defenses']","[0.49999994039237805, 0.4999995231659149]",2
63,2,24,War and Conflict,The force sent out included the U. S. Sixth Cavalry and a company of Indian Lancers.,War and Conflict,0.9999983907256808,"['War and Conflict', 'Military and Naval Defenses']","[0.4999987779837809, 0.49999776480063624]",2
63,2,24,War and Conflict,Boxers often doff their distinctive uniform for the ordinary coolie's or peasant's garb when about to be captured; so that it is not always easy to know a metamorphosed Boxer from a common coolie.,War and Conflict,0.9999942187904474,"['War and Conflict', 'Social Classes and Customs', 'Fashion and Dress', 'Prisoners and Punishment', 'British Colonialism']","[0.19261473097948917, 0.19261282532341795, 0.19261036864059553, 0.19253873987670853, 0.19232629658325012]",5
63,2,24,War and Conflict,"The boys said they knew one was a genuine Boxer because he carried a weapon; at the same time one of the cavalrymen grabbed the ""real thing"" by the pigtail and tugged him into the foreground and placed him near the camera as you see, saying at the same time: ""You can tell by his bloomin' squint that he's a bloody warrior.""",War and Conflict,0.999996960377602,"['War and Conflict', 'Photography and Imaging', 'British Colonialism']","[0.3231536879629235, 0.32314983583965196, 0.32092306157746253]",3
63,2,24,War and Conflict,"The English and American soldiers were quite fraternal in China, hence the adoption of English slang.",War and Conflict,0.9999954105465618,"['War and Conflict', 'British Colonialism', 'Social Classes and Customs']","[0.3328042079797225, 0.33277259264810904, 0.33216339977955023]",3
63,2,24,War and Conflict,"One would scarcely expect to find natives of Borneo or the Fiji Islands more barbarous in appearance; and it is well known that a great proportion of the Boxer organization is of this sort; indeed, we may even say by far the larger half of the population of the empire is of this low, poor, coolie class.",Social Classes and Customs,0.9999751467781428,"['Social Classes and Customs', 'War and Conflict', 'British Colonialism']","[0.43477589343660306, 0.4315861410461002, 0.13362568270699463]",3
63,2,24,War and Conflict,This view was made during a very hot day in a torrid sun; and still they sit here with their heads shaven and uncovered without a sign of discomfort.,Daily Life and Occupations,0.4024819892213536,"['Fashion and Dress', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.37810800439125525, 0.3738621905861663, 0.2068190165577087]",3
63,2,24,War and Conflict,They are quite devoid of the insolent boldness that characterizes the mountain tribes in the Province of Hunan; they are prisoners and do not yet know their fate.,Prisoners and Punishment,0.9999996423941084,"['Prisoners and Punishment', 'Social Classes and Customs']","[0.4975267349684637, 0.4973679621557735]",2
63,2,24,War and Conflict,"To-morrow they may be shot; but whether it is bambooing, shooting or beheading, one fellow decides he will take a smoke.",War and Conflict,0.9999728215589988,"['Prisoners and Punishment', 'War and Conflict']","[0.499984653549274, 0.49998381924708896]",2
63,3,23,Transportation,We are but a short distance from the Pei-ho (see number 63 in red in the German Concession on the map).,Transportation,0.9966147615339928,"['Geography and Topography', 'Harbor and Waterways']","[0.5013836018750557, 0.4985637348753809]",2
63,3,23,Transportation,"Leaving the Boxers with the guards, let us stroll to the river, where we may witness a novelty in transportation.",Transportation,0.9999963044649648,"['Transportation', 'Prisoners and Punishment', 'Harbor and Waterways']","[0.33337989683087804, 0.333272514533587, 0.33300215919858495]",3
64,2,23,Transportation,The wheelbarrow is both the cart and the carriage of northern China; it is one of the few things that has attained a higher development in China than in any other part of the world.,Transportation,0.9999958275089476,"['Transportation', 'Daily Life and Occupations', 'Agriculture and Farming']","[0.33338490872367416, 0.33337755698384547, 0.3332321296107617]",3
64,2,23,Transportation,"You can see in those before us the unusual construction, the great size of the wheel which is placed in the center of a heavy frame which projects in all directions; observe also how far apart the handlebars are placed in order to giver power to balance.",Transportation,0.9999997019871092,['Transportation'],[0.9999628031889599],1
64,2,23,Transportation,A rope or strap extends from the handle-bars over the man's shoulders; this gives power of equilibrium and distribution of weight.,Transportation,0.9999998807761656,['Daily Life and Occupations'],[0.9999522281841813],1
64,2,23,Transportation,"A strong wheelbarrow coolie will carry two passengers and make twenty miles a day on a daily allowance of twenty cents; that would be ten cents for each passenger, or one-half cent per mile about one-fourth the lowest rates on any of our railways.",Transportation,0.9999434990341652,"['Transportation', 'Daily Life and Occupations', 'Trade and Commerce', 'British Colonialism', 'Social Classes and Customs']","[0.23374550528694873, 0.23374508726676654, 0.2336538715716898, 0.23308041091292114, 0.06577498562143375]",5
